Date,Rain,PET,SV,SF,Soil_moisture,PSY
2021-08-02 09:00:00,0.0,4.51e-05,1.58242307,833.5339031,0.041,-0.1294819907382107
2021-08-02 09:30:00,0.0,4.6e-05,2.186519854,1143.965334,0.041,-0.1465211630352682
2021-08-02 10:00:00,0.0,4.65e-05,2.479830224,1299.688586,0.041,-0.1787693090304203
2021-08-02 10:30:00,0.0,0.013308849,3.823999022,2006.406462,0.041,-0.2240445960938071
2021-08-02 11:00:00,0.0,0.005390107,4.078681957,2141.721718,0.041,-0.2756074884654947
2021-08-02 11:30:00,0.0,0.012338213,4.204145009,2203.994291,0.041,-0.3217817978062353
2021-08-02 12:00:00,0.0,0.009390093,5.013547578,2625.100561,0.041,-0.3650557268114754
2021-08-02 12:30:00,0.0,0.02463088,5.717144031,2996.965648,0.041,-0.4054849044644609
2021-08-02 13:00:00,0.0,0.016293848,6.088932008,3198.201953,0.04133333333333333,-0.4301443823002994
2021-08-02 13:30:00,0.0,0.007948523,5.634887379,2953.841825,0.04133333333333333,-0.436506877966175
2021-08-02 14:00:00,0.0,0.001057126,5.033335189,2641.725261,0.04133333333333333,-0.426947103813571
2021-08-02 14:30:00,0.0,0.003311142,3.676904151,1932.962533,0.04133333333333333,-0.3952507775147646
2021-08-02 15:00:00,0.0,4.81e-05,4.540748834,2380.079719,0.04133333333333333,-0.3367562337339044
2021-08-02 15:30:00,0.6,0.01378344,1.79555989,941.6940901,0.04133333333333333,-0.2591810705262052
2021-08-02 16:00:00,0.6,0.001744015,1.234887103,650.7534728,0.04133333333333333,-0.1907430081149913
2021-08-02 16:30:00,0.0,0.011871046,1.548388558,811.6047115,0.04133333333333333,-0.1717147951841559
2021-08-02 17:00:00,0.0,0.018069411,5.534136021,2902.176067,0.04133333333333333,-0.2190154116600441
2021-08-02 17:30:00,0.0,0.001752804,6.016133167,3150.295549,0.04133333333333333,-0.3016635743603035
2021-08-02 18:00:00,0.0,4.94e-05,6.710874254,3521.139894,0.04133333333333333,-0.3739302728195001
2021-08-02 18:30:00,0.0,0.006842086,6.366179414,3343.228065,0.04133333333333333,-0.4140121512628813
2021-08-02 19:00:00,0.0,4.82e-05,5.46057059,2864.072746,0.04133333333333333,-0.4030652154867801
2021-08-02 19:30:00,0.0,4.74e-05,4.165671065,2185.15147,0.04133333333333333,-0.350570563125831
2021-08-02 20:00:00,0.6,4.49e-05,1.977250648,1038.970675,0.041,-0.2888003809182359
2021-08-02 20:30:00,0.0,4.49e-05,2.667230206,1401.56578,0.041,-0.2486906653882989
2021-08-02 21:00:00,0.0,4.5e-05,3.427617244,1798.68793,0.041,-0.2380022460398625
2021-08-02 21:30:00,0.0,4.43e-05,3.80460806,1997.469717,0.041,-0.2387922330835283
2021-08-02 22:00:00,0.0,0.005970815,2.924137991,1538.824764,0.04066666666666666,-0.2292797959040581
