Date,Rain,PET,SV,SF,Soil_moisture,PSY
2022-05-28 10:30:00,0.0,0.0462513462903555,6.52027923268656,397.185949319819,0.144,-1.7902080897893955
2022-05-28 11:00:00,0.0,0.163835173396438,7.30154293310284,444.777003850638,0.14433333333333334,-2.3695093049532536
2022-05-28 11:30:00,0.0,0.200790944735255,7.69529638948399,468.762685259295,0.14433333333333334,-2.3620490416457702
2022-05-28 12:00:00,0.0,0.217952636091201,8.21862200569959,500.641317180145,0.14366666666666666,-2.264545454545454
2022-05-28 12:30:00,0.0,0.228626928445247,8.30474626077436,505.887617651427,0.14366666666666666,-2.166818181818182
2022-05-28 13:00:00,0.0,0.266602447360904,8.32929687584296,507.383130190756,0.14233333333333334,-2.0690909090909093
2022-05-28 13:30:00,0.0,0.25201121562107,8.48827140120386,517.067139957791,0.14233333333333334,-1.9713636363636364
2022-05-28 14:00:00,0.0,0.158840793537183,7.94592333240835,484.029746177716,0.142,-1.873636363636364
2022-05-28 14:30:00,0.0,0.189196399390181,7.75819977353568,472.594475190124,0.142,
2022-05-28 15:00:00,0.0,0.187283075987575,7.69529638948399,468.762685259295,0.141,
2022-05-28 15:30:00,0.0,0.169941240987162,8.16926973016992,497.634999550514,0.141,
2022-05-28 16:00:00,0.0,0.188034248959955,8.10743686378339,493.868420718769,0.13933333333333334,
2022-05-28 16:30:00,0.0,0.193905017676668,8.04544469627323,490.092137982367,0.13933333333333334,
2022-05-28 17:00:00,0.0,0.150266363618068,7.51827915863182,457.979595398738,0.13866666666666666,
2022-05-28 17:30:00,0.0,0.113453684145183,7.68269580117029,467.995114354314,0.13866666666666666,
2022-05-28 18:00:00,0.0,0.182209655123112,7.365494634484,448.672652536412,0.13733333333333334,
2022-05-28 18:30:00,0.0,0.147063756328143,7.78331482766612,474.124370806712,0.13733333333333334,
2022-05-28 19:00:00,0.0,0.111071653971129,6.92717208023745,421.972023068896,0.13599999999999998,-0.8963636363636365
2022-05-28 19:30:00,0.0,0.108085593853118,6.91415608721108,421.179147585802,0.13599999999999998,-0.7986363636363638
2022-05-28 20:00:00,0.0,0.0622100455218168,6.2940988894258,383.408064792242,0.135,-0.7009090909090911
2022-05-28 20:30:00,0.0,0.0286985144736132,5.38051425558495,327.756616882309,0.135,-0.6031818181818185
2022-05-28 21:00:00,0.0,0.0258756925286628,4.98766312627492,303.825901161707,0.134,-0.5054545454545456
2022-05-28 21:30:00,0.0,0.0342493553854188,4.12215532386197,251.103076589752,0.134,-0.4077372276372123
2022-05-28 22:00:00,0.0,0.0387790133155248,3.32874160861282,202.771898054511,0.13433333333333333,-0.3140439230786377
2022-05-28 22:30:00,0.0,0.0366520688989295,2.58471791461891,157.449336447951,0.13433333333333333,-0.2532298645774211
2022-05-28 23:00:00,0.0,0.0343484943874997,2.05809222920008,125.369679222428,0.13466666666666668,-0.2242949719905269
2022-05-28 23:30:00,0.0,0.0333359149687396,1.61748176831633,98.5296808203588,0.13466666666666668,-0.2332199096674814
2022-05-29 00:00:00,0.0,0.0366783869798055,1.36906625474845,83.3973301861095,0.13599999999999998,-0.2700079159524821
2022-05-29 00:30:00,0.0,0.034486072838531,1.06695078535967,64.9938208836492,0.13599999999999998,-0.3100105546033095
2022-05-29 01:00:00,0.0,0.0303855185987407,0.914274673013911,55.6934819784509,0.13666666666666666,-0.3542342830214973
2022-05-29 01:30:00,0.0,0.0164606646419877,0.760495795707885,46.3259676146584,0.13666666666666666,-0.411837402493805
2022-05-29 02:00:00,0.0,2.18092507529992e-05,0.484330664950951,29.5032356864232,0.13699999999999998,-0.3453304545511616
2022-05-29 02:30:00,0.0,2.25274008786561e-05,0.309880461643182,18.8765175448932,0.13699999999999998,-0.3106714637056328
2022-05-29 03:00:00,0.0,2.14870435069393e-05,0.414723211244569,25.2630641242134,0.13733333333333334,-0.3440033590448602
2022-05-29 03:30:00,0.0,2.15504677585371e-05,0.222112149291496,13.5300685328869,0.13733333333333334,-0.2795990400334148
2022-05-29 04:00:00,0.0,2.13266666251755e-05,0.0809185824176947,4.92919441456857,0.13766666666666666,-0.274302887943009
2022-05-29 04:30:00,0.0,2.19067312675201e-05,0.0454718106617579,2.76993724355264,0.13766666666666666,-0.3100052773016547
2022-05-29 05:00:00,0.0,2.16470897429345e-05,0.0632026581216657,3.85002035491759,0.13766666666666666,-0.3478762618621829
2022-05-29 05:30:00,0.0,2.18412974021056e-05,-0.0434072780876283,-2.64417524761746,0.13766666666666666,-0.3764081555250345
2022-05-29 06:00:00,0.0,2.29901234982615e-05,0.0454718106617579,2.76993724355264,0.13766666666666666,-0.4478604299572187
2022-05-29 06:30:00,0.0,2.32240817245265e-05,0.151633617278024,9.23683481613024,0.13766666666666666,-0.5036340628882034
2022-05-29 07:00:00,0.0,0.0005333492405468,0.501696811510411,30.5611028668146,0.13766666666666666,-0.5335326318197672
2022-05-29 07:30:00,0.0,0.0005830281973317,0.863138477702565,52.5784960162666,0.13766666666666666,-0.7353269677625682
2022-05-29 08:00:00,0.0,0.0059912923364613,1.63408271210473,99.5409353054652,0.13766666666666666,-0.9675757831412556
2022-05-29 08:30:00,0.0,0.0060476081558626,2.83477638329063,172.681768483521,0.13766666666666666,-0.966705706623127
2022-05-29 09:00:00,0.0,0.0045871732479421,3.56998166628651,217.467152337603,0.13733333333333334,-0.9335714285714284
2022-05-29 09:30:00,0.0,0.0047654686134342,4.12049448849957,251.00190600387,0.13733333333333334,-0.9003571428571427
