Date,Rain,PET,SV,SF,Soil_moisture,PSY
2022-05-26 00:00:00,0.0,2.93e-05,2.869746728,996.8070763,0.2173333333333333,
2022-05-26 00:30:00,0.0,2.8e-05,2.105855607,731.4693488,0.2173333333333333,
2022-05-26 01:00:00,0.0,2.61e-05,2.18538037,759.0922906,0.2173333333333333,
2022-05-26 01:30:00,0.0,2.71e-05,1.632934908,567.2002536,0.2173333333333333,
2022-05-26 02:00:00,0.0,2.65e-05,0.632112569,219.5644222,0.2173333333333333,
2022-05-26 02:30:00,0.0,0.020444736,0.936691366,325.3599256,0.2173333333333333,
2022-05-26 03:00:00,0.0,2.6e-05,0.936691366,325.3599256,0.2173333333333333,
2022-05-26 03:30:00,0.0,0.021403676,0.898458575,312.0797582,0.2173333333333333,
2022-05-26 04:00:00,0.0,0.018896441,1.244231439,432.184029,0.2173333333333333,
2022-05-26 04:30:00,0.0,2.56e-05,0.518644182,180.1511559,0.2173333333333333,
2022-05-26 05:00:00,0.0,0.026199699,1.090086637,378.6418023,0.21766666666666667,
2022-05-26 05:30:00,0.0,0.042930909,1.868497027,649.0228006,0.21766666666666667,
2022-05-26 06:00:00,0.0,0.051339598,2.425188865,842.3898174,0.21766666666666667,
2022-05-26 06:30:00,0.0,0.024339348,2.545795691,884.2826215,0.21766666666666667,
2022-05-26 07:00:00,0.0,0.018965998,3.238338204,1124.837396,0.21799999999999997,
2022-05-26 07:30:00,0.0,2.54e-05,3.197162905,1110.535148,0.21799999999999997,
2022-05-26 08:00:00,0.0,2.46e-05,2.586103191,898.2834393,0.21833333333333335,
2022-05-26 08:30:00,0.0,0.01471377,2.34504566,814.5520596,0.21833333333333335,
2022-05-26 09:00:00,0.0,0.022260103,2.707343793,940.3963856,0.21833333333333335,
2022-05-26 09:30:00,0.0,0.025060368,3.778763545,1312.554242,0.21833333333333335,
2022-05-26 10:00:00,0.0,0.009262851,5.639090334,1958.739109,0.21866666666666665,
2022-05-26 10:30:00,0.0,0.032885069,6.179863491,2146.576768,0.21866666666666665,
2022-05-26 11:00:00,0.0,0.0362469,7.817276696,2715.332559,0.21866666666666665,
2022-05-26 11:30:00,0.0,0.011598757,9.299583821,3230.212223,0.21866666666666665,
2022-05-26 12:00:00,0.0,0.014529903,11.2972712,3924.109319,0.21866666666666665,
2022-05-26 12:30:00,0.0,0.015816109,13.92754137,4837.734165,0.21866666666666665,
2022-05-26 13:00:00,0.0,0.084653546,17.38360318,6038.197897,0.21866666666666665,
2022-05-26 13:30:00,0.0,0.136298705,19.81590053,6883.056848,0.21866666666666665,
2022-05-26 14:00:00,0.0,0.327313338,24.0346923,8348.45498,0.21866666666666665,
2022-05-26 14:30:00,0.0,0.272958635,25.38940797,8819.015727,0.21866666666666665,
2022-05-26 15:00:00,0.0,0.204169485,25.11281292,8722.940382,0.21833333333333335,
2022-05-26 15:30:00,0.0,0.20633515,26.23710588,9113.463757,0.21833333333333335,
2022-05-26 16:00:00,0.0,0.240672382,25.29688553,8786.878041,0.21833333333333335,
2022-05-26 16:30:00,0.0,0.237979641,23.77194655,8257.190191,0.21833333333333335,
2022-05-26 17:00:00,0.0,0.191447501,23.33980494,8107.08572,0.21799999999999997,
2022-05-26 17:30:00,0.0,0.184171193,21.20078335,7364.096161,0.21799999999999997,
2022-05-26 18:00:00,0.0,0.068084423,18.64330242,6475.75467,0.2173333333333333,
2022-05-26 18:30:00,0.0,0.068061945,16.9766917,5896.857116,0.2173333333333333,
2022-05-26 19:00:00,0.0,0.061405147,15.03063111,5220.892597,0.2173333333333333,
2022-05-26 19:30:00,0.0,0.063500443,13.09975285,4550.201665,0.2173333333333333,
2022-05-26 20:00:00,0.0,0.057719548,12.92561504,4489.714861,0.217,
2022-05-26 20:30:00,0.0,0.007288205,11.79232444,4096.066155,0.217,
2022-05-26 21:00:00,0.0,3.37e-05,9.299583821,3230.212223,0.21666666666666665,
2022-05-26 21:30:00,0.0,0.04041214,6.500006922,2257.778651,0.21666666666666665,
2022-05-26 22:00:00,0.0,0.038953438,5.064277466,1759.077749,0.21633333333333335,
2022-05-26 22:30:00,0.0,0.035363212,3.279569295,1139.159023,0.21633333333333335,
2022-05-26 23:00:00,0.0,0.033618919,2.465338701,856.3358704,0.21633333333333335,
2022-05-26 23:30:00,0.0,2.93e-05,1.515816844,526.5192713,0.21633333333333335,
2022-05-27 00:00:00,0.0,2.91e-05,1.174770689,408.0568241,0.21599999999999997,
2022-05-27 00:30:00,0.0,2.92e-05,1.098839762,381.6822019,0.21599999999999997,
2022-05-27 01:00:00,0.0,2.87e-05,1.289011453,447.7383754,0.21599999999999997,
2022-05-27 01:30:00,0.0,2.84e-05,1.212804886,421.2680096,0.21599999999999997,
2022-05-27 02:00:00,0.0,2.83e-05,1.403668882,487.5646554,0.21566666666666667,
2022-05-27 02:30:00,0.0,2.94e-05,1.289011453,447.7383754,0.21566666666666667,
2022-05-27 03:00:00,0.0,2.88e-05,1.595701118,554.2670892,0.21599999999999997,
2022-05-27 03:30:00,0.0,2.75e-05,1.098839762,381.6822019,0.21599999999999997,
2022-05-27 04:00:00,0.0,2.76e-05,0.647044868,224.7511588,0.21633333333333335,
2022-05-27 04:30:00,0.0,2.67e-05,0.684449505,237.7436668,0.21633333333333335,
2022-05-27 05:00:00,0.0,2.58e-05,0.164736425,57.2212287,0.21633333333333335,
2022-05-27 05:30:00,0.0,2.58e-05,-0.563419,-195.7036977,0.21633333333333335,
2022-05-27 06:00:00,0.0,2.55e-05,-0.346689648,-120.4227157,0.21633333333333335,
2022-05-27 06:30:00,0.0,2.56e-05,-0.778713149,-270.4861616,0.21633333333333335,
2022-05-27 07:00:00,0.0,2.68e-05,0.091176209,31.67007355,0.21633333333333335,
2022-05-27 07:30:00,0.0,2.79e-05,0.796928456,276.8132519,0.21633333333333335,
2022-05-27 08:00:00,0.0,2.81e-05,1.672845215,581.0631063,0.21599999999999997,
2022-05-27 08:30:00,0.0,2.92e-05,2.61382805,907.9136743,0.21599999999999997,
2022-05-27 09:00:00,0.0,3.13e-05,4.333527297,1505.251538,0.21599999999999997,
2022-05-27 09:30:00,0.0,0.020875335,9.937259378,3451.70895,0.21599999999999997,
2022-05-27 10:00:00,0.0,0.034710845,15.4765789,5375.792649,0.21633333333333335,
