Unnamed: 0,Rain(mm),Water Potential (MPa),Soil moisture (cm3/cm3),Corrected Total(cm/h),Total Flow(cm3/h)
2021-05-27 05:30:00,0.0,-0.45,0.237,2.6913143116115386,198.4745340620463
2021-05-27 06:00:00,0.0,-0.52,0.237,2.019039262791257,138.9816278821372
2021-05-27 06:30:00,0.0,-0.26,0.237,3.3404265004322875,268.59771347829206
2021-05-27 07:00:00,0.0,-0.4,0.237,4.5207577525390805,376.1766629874027
2021-05-27 07:30:00,0.0,-0.48,0.237,5.968828991437814,531.502975237759
2021-05-27 08:00:00,0.0,-0.55,0.236,7.798569072181265,698.8386066990765
2021-05-27 08:30:00,0.0,-0.64,0.236,10.532087688235254,966.1138277895308
2021-05-27 09:00:00,0.0,-0.73,0.236,13.319857696823256,1251.9352182132216
2021-05-27 09:30:00,0.0,-0.77,0.236,15.26182840521967,1433.516042872105
2021-05-27 10:00:00,0.0,-0.81,0.235,16.22005336371815,1521.8037797471727
2021-05-27 10:30:00,0.0,-0.84,0.235,16.710324879269272,1573.8241636883856
2021-05-27 11:00:00,0.0,-0.9,0.234,18.55553021880145,1757.5352672070103
2021-05-27 11:30:00,0.0,-0.98,0.234,20.66390213705884,1971.053920264547
2021-05-27 12:00:00,0.0,-0.95,0.233,21.849908739673985,2087.9591711807075
2021-05-27 12:30:00,0.0,-1.05,0.233,25.141275571183634,2402.0306131756183
2021-05-27 13:00:00,0.0,-1.1,0.231,26.752332378599462,2539.456264435007
2021-05-27 13:30:00,0.0,-1.17,0.231,26.649805933553896,2514.312635151403
2021-05-27 14:00:00,0.0,-1.15,0.229,25.661675705507555,2421.9719119210185
2021-05-27 14:30:00,0.0,-1.13,0.229,24.165304834899846,2281.599171940899
2021-05-27 15:00:00,0.0,-1.13,0.228,22.977775059399704,2182.42541732752
2021-05-27 15:30:00,0.0,-1.14,0.228,22.806795310634666,2149.309668495216
2021-05-27 16:00:00,0.0,-1.09,0.227,22.853009582123384,2206.1920096873087
2021-05-27 16:30:00,0.0,-1.1,0.227,22.373193598608097,2153.951448853079
2021-05-27 17:00:00,0.0,-0.99,0.225,18.324080387370337,1744.2226451260997
2021-05-27 17:30:00,0.0,-0.94,0.225,20.647287066218833,2008.3136143144404
2021-05-27 18:00:00,0.0,-0.92,0.224,17.002169583545932,1566.3747885732823
2021-05-27 18:30:00,0.0,-0.92,0.224,12.268391810594224,1121.4424418314657
2021-05-27 19:00:00,0.0,-0.68,0.225,14.717626957715218,1353.5636038363486
2021-05-27 19:30:00,0.0,-0.75,0.225,13.983701428070157,1320.6926016066807
2021-05-27 20:00:00,0.0,-0.74,0.226,14.535986617491496,1353.1095305531417
2021-05-27 20:30:00,0.0,-0.68,0.226,13.09612277173055,1237.4142997356857
2021-05-27 21:00:00,0.0,-0.64,0.226,10.060007672382142,889.8424462127401
2021-05-27 21:30:00,1.6,-1.2,0.226,5.448320322337279,452.1529139244923
2021-05-27 22:00:00,0.0,-0.94,0.237,2.751849973589442,186.9797760505146
2021-05-27 22:30:00,0.0,-0.8,0.237,1.8180957438594851,110.7468963454623
2021-05-27 23:00:00,0.0,-0.59,0.241,1.0707453523465107,21.99077145998326
2021-05-27 23:30:00,0.0,-0.53,0.241,1.6401708388951546,50.07831482203569
2021-05-28 00:00:00,0.0,-0.45,0.241,2.5180985945271708,192.1243477290976
2021-05-28 00:30:00,0.0,-0.44,0.241,2.2688947193616524,158.12960311200095
2021-05-28 01:00:00,0.0,-0.34,0.241,2.311392958336205,157.62049320803033
2021-05-28 01:30:00,0.0,-0.22,0.241,2.5142327874979475,169.10805473993352
2021-05-28 02:00:00,0.0,-0.12,0.24,2.355184904805286,172.63741171066948
2021-05-28 02:30:00,0.0,-0.17,0.24,2.007433945214067,124.97789364318238
2021-05-28 03:00:00,0.0,-0.17,0.24,1.7253177743348163,87.7199621074395
2021-05-28 03:30:00,0.0,-0.27,0.24,1.5694409851544842,74.05857293789241
2021-05-28 04:00:00,0.0,-0.27,0.24,1.6467736552890413,95.68913588200718
2021-05-28 04:30:00,0.0,-0.36,0.24,1.5585079394716548,78.82135612242361
2021-05-28 05:00:00,0.0,-0.38,0.239,1.2995261184368712,51.69440298573767
2021-05-28 05:30:00,0.0,-0.39,0.239,1.395585080736342,90.15821060651137
2021-05-28 06:00:00,0.0,-0.39,0.239,1.4135778622741189,68.66413165453984
2021-05-28 06:30:00,0.0,-0.41,0.239,1.5945875657407225,85.10248698153269
2021-05-28 07:00:00,0.0,-0.44,0.238,1.791676869273183,101.48773681660057
2021-05-28 07:30:00,0.0,-0.38,0.238,1.9881243462584628,132.16402859008616
2021-05-28 08:00:00,0.0,-0.4,0.238,2.7718068892615753,201.7939514390025
2021-05-28 08:30:00,0.0,-0.44,0.238,3.96847016796569,321.9047385269776
2021-05-28 09:00:00,0.0,-0.55,0.237,5.845418828106644,514.6755640801911
2021-05-28 09:30:00,0.0,-0.65,0.237,8.003715690183832,715.499400756449
2021-05-28 10:00:00,0.0,-0.75,0.236,10.177003231558697,936.192754562845
2021-05-28 10:30:00,0.0,-0.88,0.236,12.547869065613316,1170.0465352441718
2021-05-28 11:00:00,0.0,-0.88,0.234,15.047094395283466,1430.940803205879
2021-05-28 11:30:00,0.0,-0.91,0.234,17.075503139782708,1628.1021243602322
2021-05-28 12:00:00,0.0,-0.95,0.233,19.087286425066708,1832.659757994416
2021-05-28 12:30:00,0.0,-1.06,0.233,21.583915074941245,2043.8614953727272
2021-05-28 13:00:00,0.0,-1.07,0.232,22.48119224711558,2145.3138171364826
2021-05-28 13:30:00,0.0,-1.09,0.232,23.785350614257208,2310.668581144602
2021-05-28 14:00:00,0.0,-1.08,0.229,24.23875738720718,2322.2366209161924
2021-05-28 14:30:00,0.0,-1.16,0.229,23.270281161987285,2196.9065187550063
2021-05-28 15:00:00,0.0,-1.15,0.228,22.172418831494525,2069.477961659827
2021-05-28 15:30:00,0.0,-1.33,0.228,23.16682608244101,2243.227652604087
2021-05-28 16:00:00,0.0,-1.3,0.226,25.851293225134402,2601.8924839298843
2021-05-28 16:30:00,0.0,-1.13,0.226,23.870191927681027,2289.406308688699
2021-05-28 17:00:00,0.0,-1.05,0.223,23.437360440936473,2247.0446119462995
2021-05-28 17:30:00,0.0,-1.06,0.223,22.19323334782985,2095.877236372238
2021-05-28 18:00:00,0.0,-0.95,0.223,21.056951080993862,2042.860675094238
2021-05-28 18:30:00,0.0,-0.95,0.223,18.805015204194824,1787.2737619798233
2021-05-28 19:00:00,0.0,-0.86,0.223,17.295018562474787,1614.850729428753
2021-05-28 19:30:00,0.0,-0.89,0.223,16.767176066427766,1556.7000971079947
2021-05-28 20:00:00,0.0,-0.81,0.222,15.691471973184987,1451.1326520534474
2021-05-28 20:30:00,0.0,-0.79,0.222,14.762701405290835,1373.7178989577658
2021-05-28 21:00:00,0.0,-0.73,0.223,12.032754421630914,1041.089638642239
2021-05-28 21:30:00,0.0,-0.68,0.223,10.89349243420083,989.2573307464561
2021-05-28 22:00:00,0.0,-0.65,0.224,8.312328549229473,739.6657970770683
2021-05-28 22:30:00,0.0,-0.67,0.224,7.069094565333774,609.3739467290009
2021-05-28 23:00:00,0.0,-0.63,0.224,5.76597496331866,482.90391069054874
2021-05-28 23:30:00,0.0,-0.6,0.224,4.638757945967145,374.4997682434818
2021-05-29 00:00:00,0.0,-0.5,0.224,3.976202416338693,321.9340098744722
2021-05-29 00:30:00,0.0,-0.47,0.224,3.100218209522259,240.1072087002397
2021-05-29 01:00:00,0.0,-0.51,0.224,2.7892059009504595,180.64503431135242
2021-05-29 01:30:00,0.0,-0.43,0.224,2.974649245218664,263.4162510711696
2021-05-29 02:00:00,0.0,-0.52,0.224,1.4715241242582853,64.41406692103627
2021-05-29 02:30:00,0.0,-0.48,0.224,1.0391500827531321,15.945798493309187
2021-05-29 03:00:00,0.0,-0.35,0.224,1.4522220481416332,69.70428412768761
2021-05-29 03:30:00,0.0,-0.41,0.224,0.3591628007469271,-28.792233507244358
2021-05-29 04:00:00,0.0,-0.29,0.223,0.7370097874946359,14.01937762533792
2021-05-29 04:30:00,0.0,-0.41,0.223,0.2514068303042007,-46.3203605266881
2021-05-29 05:00:00,0.0,-0.34,0.223,-0.07188104034656123,-83.70555692989055
2021-05-29 05:30:00,0.0,-0.27,0.223,0.11261190408879379,-70.80108842880054
2021-05-29 06:00:00,0.0,-0.26,0.223,0.14643739898831265,-14.71946931556435
2021-05-29 06:30:00,0.0,-0.25,0.223,0.17737269965410882,-27.13100123689132
2021-05-29 07:00:00,0.0,-0.25,0.222,0.1765287221226379,-59.699465491381964
2021-05-29 07:30:00,0.0,-0.32,0.222,0.5106024832887778,-28.7783406390211
2021-05-29 08:00:00,0.0,-0.43,0.221,2.29529302611633,153.98622511648296
2021-05-29 08:30:00,0.0,-0.65,0.221,4.037407221525967,331.5495751848431
2021-05-29 09:00:00,0.0,-0.72,0.22,5.050191041048871,445.4988307015241
2021-05-29 09:30:00,0.0,-0.73,0.22,6.159500825228486,555.319453267724
2021-05-29 10:00:00,0.0,-0.71,0.219,7.612270374511848,663.4672148094631
2021-05-29 10:30:00,0.0,-0.97,0.219,12.556426957288,1183.2294431990967
2021-05-29 11:00:00,0.0,-0.99,0.217,17.159485090084992,1658.794557900565
2021-05-29 11:30:00,0.0,-0.89,0.217,18.179229928719188,1760.0983865128248
2021-05-29 12:00:00,0.0,-0.91,0.214,20.942964364698106,2000.5214885567502
2021-05-29 12:30:00,0.0,-1.02,0.214,22.6873231375559,2157.6551378487934
2021-05-29 13:00:00,0.0,-1.15,0.212,25.791310090248338,2500.475520272231
2021-05-29 13:30:00,0.0,-1.13,0.212,25.637274588367134,2485.7968620331494
2021-05-29 14:00:00,0.0,-1.17,0.209,24.87464943702641,2375.100558255262
2021-05-29 14:30:00,0.0,-1.4,0.209,26.252786119917108,2507.4490608296255
2021-05-29 15:00:00,0.0,-1.36,0.207,25.522320590352432,2427.659068683853
2021-05-29 15:30:00,0.0,-1.32,0.207,25.28031420233679,2398.554126315664
2021-05-29 16:00:00,0.0,-1.37,0.207,26.824513365425908,2589.197897282647
2021-05-29 16:30:00,0.0,-1.35,0.207,24.904776216589614,2393.0024855493757
2021-05-29 17:00:00,0.0,-1.29,0.202,24.734199046302884,2360.4164193064084
2021-05-29 17:30:00,0.0,-1.24,0.202,24.868148223786903,2371.0851769416377
2021-05-29 18:00:00,0.0,-1.11,0.201,23.199276889537426,2175.8286582901137
2021-05-29 18:30:00,0.0,-1.01,0.201,22.5647070813689,2179.8531652760107
2021-05-29 19:00:00,0.0,-1.03,0.2,21.153647405582866,1988.5853016901037
2021-05-29 19:30:00,0.0,-0.92,0.2,20.15587825733212,1909.6173958322322
2021-05-29 20:00:00,0.0,-0.91,0.2,18.957425834910385,1802.7634657092663
2021-05-29 20:30:00,0.0,-0.8,0.2,16.531054936709413,1542.9968569794123
2021-05-29 21:00:00,0.0,-0.82,0.2,13.216694148157291,1210.9092185348345
2021-05-29 21:30:00,0.0,-0.78,0.2,10.107949769955244,960.6346752112375
2021-05-29 22:00:00,0.0,-0.84,0.203,6.9726031072882275,611.0301358757699
2021-05-29 22:30:00,0.0,-0.85,0.203,4.672474191977264,344.455664593838
2021-05-29 23:00:00,0.0,-0.75,0.203,3.8067983658214786,289.3481455035966
2021-05-29 23:30:00,0.0,-0.62,0.203,3.3893748712224987,270.01139381847577
2021-05-30 00:00:00,0.0,-0.49,0.203,2.530976222853166,179.7791336590805
2021-05-30 00:30:00,0.0,-0.45,0.203,2.1542610813125207,136.36662479233001
2021-05-30 01:00:00,0.0,-0.43,0.202,1.5797498786400395,75.77349810522352
2021-05-30 01:30:00,0.0,-0.41,0.202,0.8598584706344409,-16.045502875011742
2021-05-30 02:00:00,0.0,-0.41,0.202,0.8664678275293262,6.347181033993932
2021-05-30 02:30:00,0.0,-0.41,0.202,0.5538726952448946,-14.407449065326006
2021-05-30 03:00:00,0.0,-0.32,0.201,0.2015660741964348,-69.23271290737553
2021-05-30 03:30:00,0.0,-0.28,0.201,0.243005687838476,-49.15010022678005
2021-05-30 04:00:00,0.0,-0.27,0.201,0.1474608711642141,-66.41457808383947
2021-05-30 04:30:00,0.0,-0.27,0.201,-0.2829163648573364,-101.53116392284396
2021-05-30 05:00:00,0.0,-0.31,0.2,-0.08924446090533869,-79.17965048610007
2021-05-30 05:30:00,0.0,-0.29,0.2,-0.283447174258491,-89.65860421426189
2021-05-30 06:00:00,0.0,-0.22,0.2,-0.3687772398100401,-109.36348899043101
2021-05-30 06:30:00,0.0,-0.24,0.2,-0.38739008898221794,-100.13406921823776
2021-05-30 07:00:00,0.0,-0.21,0.199,-0.38739008898221794,-100.13406921823776
2021-05-30 07:30:00,0.0,-0.17,0.199,-0.18671456414284973,-90.1884950396068
2021-05-30 08:00:00,0.0,-0.18,0.198,0.16246992083408426,-43.411621361266526
2021-05-30 08:30:00,0.0,-0.17,0.198,0.537185228615987,-0.04322171785043538
2021-05-30 09:00:00,0.0,-0.22,0.198,2.369995915998764,176.93654722326417
2021-05-30 09:30:00,0.0,-0.72,0.198,4.846360206663246,418.6639737377975
2021-05-30 10:00:00,0.0,-0.83,0.196,6.752141080669498,627.4953875345594
2021-05-30 10:30:00,0.0,-0.97,0.196,11.865580079426367,1123.48128682335
2021-05-30 11:00:00,0.0,-0.96,0.193,16.070800117916427,1529.8803684491234
2021-05-30 11:30:00,0.0,-0.97,0.193,19.614135785198123,1908.5472905545098
2021-05-30 12:00:00,0.0,-0.99,0.191,22.32767821224441,2146.616608873964
2021-05-30 12:30:00,0.0,-1.03,0.191,22.25760428993722,2098.619655649258
2021-05-30 13:00:00,0.0,-1.11,0.189,24.587499211655857,2386.2548428333107
2021-05-30 13:30:00,0.0,-1.13,0.189,24.14696707993774,2304.2408957515145
2021-05-30 14:00:00,0.0,-1.15,0.185,23.385937138869846,2224.658642731127
2021-05-30 14:30:00,0.0,-1.44,0.185,23.25555033013154,2171.0043110204324
2021-05-30 15:00:00,0.0,-1.57,0.182,23.776208554336428,2269.301708184143
2021-05-30 15:30:00,0.0,-1.4,0.182,24.136833748820365,2291.181077938623
2021-05-30 16:00:00,0.0,-1.26,0.182,24.79317919385241,2349.206043930255
2021-05-30 16:30:00,0.0,-1.4,0.182,24.468459631537726,2343.8694960870644
2021-05-30 17:00:00,0.0,-1.34,0.18,22.80569882022054,2146.416693518251
2021-05-30 17:30:00,0.0,-1.26,0.18,22.950089535737554,2198.21999021038
2021-05-30 18:00:00,0.0,-1.02,0.18,23.613413509958377,2328.8350134426682
2021-05-30 18:30:00,0.0,-0.88,0.18,17.66000071429791,1651.7116502692634
2021-05-30 19:00:00,0.0,-0.71,0.18,15.628070051265997,1467.9641965674598
2021-05-30 19:30:00,0.0,-0.7,0.18,13.955381123140992,1302.6557815348106
2021-05-30 20:00:00,0.0,-0.66,0.18,11.138063768112728,1016.097248778788
2021-05-30 20:30:00,0.0,-0.62,0.18,9.035986078964026,839.1425201889671
2021-05-30 21:00:00,0.0,-0.55,0.18,6.5447920627140475,567.7695885234967
2021-05-30 21:30:00,0.0,-0.5,0.18,4.931525012403394,399.0827096148636
2021-05-30 22:00:00,0.0,-0.56,0.18,3.890574246645919,289.5536071617694
2021-05-30 22:30:00,0.0,-0.54,0.18,3.1626871725976144,241.79527196142286
2021-05-30 23:00:00,0.0,-0.5,0.18,2.4305217624004807,167.11623001287006
2021-05-30 23:30:00,0.0,-0.46,0.18,2.163283746759098,144.88797009480587
2021-05-31 00:00:00,0.0,-0.49,0.179,1.367126773405343,47.0330187598857
2021-05-31 00:30:00,0.0,-0.44,0.179,1.33433605251168,60.542514277705415
2021-05-31 01:00:00,0.0,-0.4,0.179,0.867164090807016,15.965546121967158
2021-05-31 01:30:00,0.0,-0.43,0.179,0.9476768243541082,14.146047663941562
2021-05-31 02:00:00,0.0,-0.33,0.179,0.862588926128524,4.0960838462902
2021-05-31 02:30:00,0.0,-0.29,0.179,0.44161377548558145,-34.29813845085623
2021-05-31 03:00:00,0.0,-0.38,0.179,0.42171671420029533,-22.51425561941331
2021-05-31 03:30:00,0.0,-0.38,0.179,0.5039869661428359,-47.49060621570838
2021-05-31 04:00:00,0.0,-0.42,0.178,0.3017829202662252,-31.24708546540432
2021-05-31 04:30:00,0.0,-0.46,0.178,0.2120407113890407,-52.513115676721625
2021-05-31 05:00:00,0.0,-0.44,0.178,-0.15126251611207497,-91.28643116381619
2021-05-31 05:30:00,0.0,-0.4,0.178,-0.015577390154107501,-58.4117732488607
2021-05-31 06:00:00,0.0,-0.31,0.178,-0.015577390154107501,-58.4117732488607
2021-05-31 06:30:00,0.0,-0.2,0.178,1.174607761638711,66.53041037602345
2021-05-31 07:00:00,0.0,-0.23,0.177,1.552070521909045,79.69076103699553
2021-05-31 07:30:00,0.0,-0.32,0.177,2.046731888158341,143.66504922698763
2021-05-31 08:00:00,0.0,-0.34,0.177,3.011996886468683,228.3840804208627
2021-05-31 08:30:00,0.0,-0.4,0.177,4.02387802216536,328.70545852201235
2021-05-31 09:00:00,0.0,-0.66,0.176,8.358269595505417,776.182944527164
2021-05-31 09:30:00,0.0,-0.78,0.176,9.462786176204801,885.0847154013736
2021-05-31 10:00:00,0.0,-0.85,0.174,13.635376681033645,1289.1171360830424
2021-05-31 10:30:00,0.0,-1.12,0.174,19.501107842384172,1870.5542731359924
2021-05-31 11:00:00,0.0,-1.06,0.172,23.37349176851474,2208.6680331594803
2021-05-31 11:30:00,0.0,-1.08,0.172,26.200351967989665,2509.995815180826
2021-05-31 12:00:00,0.0,-1.2,0.17,27.370167238680757,2623.656238111162
2021-05-31 12:30:00,0.0,-1.22,0.17,27.85685214297945,2639.022108293951
2021-05-31 13:00:00,0.0,-1.27,0.168,26.779126960027078,2549.4016461899155
2021-05-31 13:30:00,0.0,-1.31,0.168,26.63822411032248,2468.8770891499835
2021-05-31 14:00:00,0.0,-1.37,0.165,27.544447498210136,2606.71565708958
2021-05-31 14:30:00,0.0,-1.67,0.165,26.23652787272914,2528.981570127095
2021-05-31 15:00:00,0.0,-1.74,0.163,26.664263668710277,2544.3715316201683
2021-05-31 15:30:00,0.0,-1.79,0.163,26.951100140045646,2582.0271332309794
2021-05-31 16:00:00,0.0,-1.58,0.163,25.01848533273573,2376.031367963672
2021-05-31 16:30:00,0.0,-1.49,0.163,26.123166644514008,2511.5342863019073
2021-05-31 17:00:00,0.0,-1.33,0.163,24.994719146687693,2349.327105909118
2021-05-31 17:30:00,0.0,-1.31,0.163,24.36312295570332,2311.0658009620456
2021-05-31 18:00:00,0.0,-1.28,0.161,23.831506792806177,2268.365703217546
2021-05-31 18:30:00,0.0,-1.14,0.161,22.294803676081454,2065.4580358717044
2021-05-31 19:00:00,0.0,-1.15,0.161,21.856261421219216,2059.316817828598
2021-05-31 19:30:00,0.0,-1.03,0.161,21.269630281045288,2036.2128889818068
2021-05-31 20:00:00,0.0,-0.84,0.161,18.127539338661517,1695.3213829021336
2021-05-31 20:30:00,0.0,-0.78,0.161,13.52567737774775,1221.446029990225
2021-05-31 21:00:00,0.0,-0.81,0.16,11.07282912286826,1002.8314365739757
2021-05-31 21:30:00,0.0,-0.81,0.16,8.34097563387,747.8960956701865
2021-05-31 22:00:00,0.0,-0.85,0.161,6.193716175912352,516.5542638506115
2021-05-31 22:30:00,0.0,-0.78,0.161,4.749644865218142,389.56237744668573
2021-05-31 23:00:00,0.0,-0.66,0.162,4.2391100834349595,372.539787444514
2021-05-31 23:30:00,0.0,-0.56,0.162,3.2592880395364956,249.86559999589576
2021-06-01 00:00:00,0.0,-0.48,0.161,2.4781715125352073,164.28172409956875
2021-06-01 00:30:00,0.0,-0.38,0.161,1.8380118544246415,90.26911873811363
2021-06-01 01:00:00,0.0,-0.33,0.161,1.794254726336956,102.50279944767867
2021-06-01 01:30:00,0.0,-0.34,0.161,0.972173185493841,17.592892518646046
2021-06-01 02:00:00,0.0,-0.33,0.16,0.9624412497924476,6.1514036666553285
2021-06-01 02:30:00,0.0,-0.34,0.16,0.7395226587838548,0.3872672352250879
2021-06-01 03:00:00,0.0,-0.33,0.16,0.3623091695031854,-39.7455861385354
2021-06-01 03:30:00,0.0,-0.34,0.16,0.4267446591084306,-40.17307165610657
2021-06-01 04:00:00,0.0,-0.34,0.16,0.06229771267236395,-74.57465888342287
2021-06-01 04:30:00,0.0,-0.31,0.16,-0.052656210460789,-93.60157705132305
2021-06-01 05:00:00,0.0,-0.3,0.16,-0.09192776948853171,-89.38162429110729
2021-06-01 05:30:00,0.0,-0.27,0.16,-0.09192776948853171,-89.38162429110729
2021-06-01 06:00:00,0.0,-0.19,0.159,-0.025444213538601268,-81.73785214286113
2021-06-01 06:30:00,0.0,-0.17,0.159,0.6969155405455163,-13.082974778762516
2021-06-01 07:00:00,0.0,-0.15,0.159,1.9842540580575374,126.11865125669331
2021-06-01 07:30:00,0.0,-0.31,0.159,3.8711864248428984,313.4937472410777
2021-06-01 08:00:00,0.0,-0.62,0.157,8.03178547853977,731.8375210003369
2021-06-01 08:30:00,0.0,-0.8,0.157,10.601636516267336,1010.5253662394996
2021-06-01 09:00:00,0.0,-0.84,0.155,13.594257239233416,1277.9230125913703
2021-06-01 09:30:00,0.0,-0.83,0.155,13.864540823949358,1305.22090809915
2021-06-01 10:00:00,0.0,-0.89,0.154,14.77640806933304,1390.2711067135824
2021-06-01 10:30:00,0.0,-1.07,0.154,19.077089869650557,1812.3203454666298
2021-06-01 11:00:00,0.0,-1.12,0.153,23.007630334643466,2178.8830404875903
2021-06-01 11:30:00,0.0,-1.15,0.153,26.6055766878895,2528.1512341166153
2021-06-01 12:00:00,0.0,-1.26,0.151,28.08021149942345,2661.6579279479083
2021-06-01 12:30:00,0.0,-1.27,0.151,25.574990372699048,2410.1326238934976
2021-06-01 13:00:00,0.0,-1.3,0.15,26.333339395329016,2473.708973792524
2021-06-01 13:30:00,0.0,-1.34,0.15,25.5011307202577,2386.1037210806985
2021-06-01 14:00:00,0.0,-1.36,0.149,26.352757863164268,2513.0573370159664
2021-06-01 14:30:00,0.0,-1.51,0.149,24.868944630398254,2336.920454610338
2021-06-01 15:00:00,0.0,-1.36,0.148,22.992050848798947,2125.6731186273573
2021-06-01 15:30:00,0.0,-1.32,0.148,24.593098269820942,2332.928178275258
2021-06-01 16:00:00,0.0,-1.7,0.148,24.946450842594942,2403.6181664143332
2021-06-01 16:30:00,0.0,-1.53,0.148,23.135176136743823,2149.799098222912
2021-06-01 17:00:00,0.0,-1.5,0.148,24.37511148582563,2296.293809854268
2021-06-01 17:30:00,0.0,-1.49,0.148,24.35939258412804,2347.6922770551173
2021-06-01 18:00:00,0.0,-1.38,0.146,21.50889068790019,2031.7810368248324
2021-06-01 18:30:00,0.0,-1.22,0.146,21.558619187517408,2007.4305671358945
2021-06-01 19:00:00,0.0,-1.06,0.146,20.11304109050771,1862.9833158410838
2021-06-01 19:30:00,0.0,-0.94,0.146,19.610255338916282,1853.3964816091918
2021-06-01 20:00:00,0.0,-0.89,0.148,18.075070113633302,1679.0389146596676
2021-06-01 20:30:00,0.0,-0.8,0.148,16.076851672828766,1469.0740355117732
2021-06-01 21:00:00,0.0,-0.84,0.145,12.188546767816547,1080.501394785405
2021-06-01 21:30:00,0.0,-0.85,0.145,9.338022695470382,807.1286761488077
2021-06-01 22:00:00,0.0,-0.86,0.145,7.262831366998071,642.3534296936058
2021-06-01 22:30:00,0.0,-0.81,0.145,4.930428800033297,369.1217031285952
2021-06-01 23:00:00,0.0,-0.76,0.145,4.059338860642319,318.8975377435793
2021-06-01 23:30:00,0.0,-0.62,0.145,2.775688732056197,171.10277943289185
2021-06-02 00:00:00,0.0,-0.53,0.145,2.210257831354573,118.26277090210574
2021-06-02 00:30:00,0.0,-0.49,0.145,1.4109385892681845,51.6691531961881
2021-06-02 01:00:00,0.0,-0.41,0.145,1.9191962547862746,112.13485859241963
2021-06-02 01:30:00,0.0,-0.39,0.145,1.302718796651286,45.22454025914758
2021-06-02 02:00:00,0.0,-0.29,0.144,0.9553515261767093,5.453643010642098
2021-06-02 02:30:00,0.0,-0.31,0.144,0.6663353527849863,-45.309174493142464
2021-06-02 03:00:00,0.0,-0.34,0.144,0.7756546755990653,10.587809500450337
2021-06-02 03:30:00,0.0,-0.36,0.144,0.2629240622402913,-56.01422892085934
2021-06-02 04:00:00,0.0,-0.41,0.143,0.15592859659742503,-56.75508064309503
2021-06-02 04:30:00,0.0,-0.35,0.143,0.15592859659742503,-56.75508064309503
2021-06-02 05:00:00,0.0,-0.34,0.143,-0.3260392753152514,-92.06008418081727
2021-06-02 05:30:00,0.0,-0.36,0.143,-0.04977461663181845,-61.563660463064004
2021-06-02 06:00:00,0.0,-0.29,0.143,-0.04977461663181845,-61.563660463064004
2021-06-02 06:30:00,0.0,-0.27,0.143,-0.1784626456336425,-101.69594219162687
2021-06-02 07:00:00,0.0,-0.17,0.143,0.558245730309152,-32.84960372153223
2021-06-02 07:30:00,0.0,-0.11,0.143,1.4348387070649142,71.42617333038586
2021-06-02 08:00:00,0.0,-0.13,0.143,1.5888188416720335,99.15597158630469
2021-06-02 08:30:00,0.0,-0.1,0.143,1.7677940624146453,80.28396529070656
2021-06-02 09:00:00,0.0,-0.04,0.142,4.003951211311234,305.39567766976353
2021-06-02 09:30:00,0.0,-0.37,0.142,7.085287711548095,618.3081608400121
2021-06-02 10:00:00,0.0,-0.72,0.141,8.504791956681176,752.5781430897531
2021-06-02 10:30:00,0.0,-1.19,0.141,16.755219208790784,1569.3597963485126
2021-06-02 11:00:00,0.0,-1.2,0.139,21.529747277771683,2041.2959570247199
2021-06-02 11:30:00,0.0,-1.18,0.139,24.666062235903738,2306.844798116897
2021-06-02 12:00:00,0.0,-1.26,0.137,26.802228799405658,2568.8169972150595
2021-06-02 12:30:00,0.0,-1.28,0.137,24.1908902010647,2314.249971198228
2021-06-02 13:00:00,0.0,-1.25,0.136,26.05916433873245,2490.2633766498984
2021-06-02 13:30:00,0.0,-1.33,0.136,21.92896763212847,2062.7036765432395
2021-06-02 14:00:00,0.0,-1.35,0.136,23.38489557051959,2235.045995457718
2021-06-02 14:30:00,0.0,-1.71,0.136,21.843222542838966,2061.5077194462533
2021-06-02 15:00:00,0.0,-2.01,0.137,23.07266148472882,2150.190516387022
2021-06-02 15:30:00,0.0,-1.85,0.137,22.20852933486129,2056.420236453839
2021-06-02 16:00:00,0.0,-1.71,0.135,22.841652701771515,2120.3441654895305
2021-06-02 16:30:00,0.0,-1.47,0.135,22.70003084786108,2100.4194686989445
2021-06-02 17:00:00,0.0,-1.44,0.134,22.050767254122704,2064.5342069200315
2021-06-02 17:30:00,0.0,-1.37,0.134,21.821599142770296,2016.9702224984137
2021-06-02 18:00:00,0.0,-1.27,0.133,21.465410727131335,2007.4490378035541
2021-06-02 18:30:00,0.0,-1.19,0.133,20.25376851467788,1858.0272516400182
2021-06-02 19:00:00,0.0,-1.12,0.132,19.793658910235706,1865.9233657727782
2021-06-02 19:30:00,0.0,-1.05,0.132,20.360134351678525,1909.5325777461412
2021-06-02 20:00:00,0.0,-1.01,0.133,18.447950006171233,1699.5377378001178
2021-06-02 20:30:00,0.0,-0.93,0.133,17.268272683412427,1589.8507335493728
2021-06-02 21:00:00,0.0,-0.85,0.129,13.420929545292296,1194.0054576751995
2021-06-02 21:30:00,0.0,-0.73,0.129,10.871559759044167,1004.0103046115946
2021-06-02 22:00:00,0.0,-0.73,0.126,8.032408427333221,670.6824961887942
2021-06-02 22:30:00,0.0,-0.81,0.126,5.91403939437392,472.6056274755441
2021-06-02 23:00:00,0.0,-0.79,0.126,4.842546645465155,385.55445791946875
2021-06-02 23:30:00,0.0,-0.62,0.126,3.458366662133332,237.6666073370523
