Date,Rain,PET,SV,SF,Soil_moisture,PSY
2021-07-19 17:00:00,0.0,0.104925392,6.485508464,207.8232226,0.09599999999999999,-2.716667049346698
2021-07-19 17:30:00,0.0,0.108395798,4.647214819,148.9164905,0.09599999999999999,-2.6925487061258706
2021-07-19 18:00:00,0.0,0.02339399,5.76828846,184.840449,0.09433333333333332,-2.68153458913375
2021-07-19 18:30:00,0.0,0.009367786,5.187391166,166.2260338,0.09433333333333332,-2.698734849546405
2021-07-19 19:00:00,0.0,0.005727339,4.828338587,154.7204649,0.09366666666666668,-2.655843477491669
2021-07-19 19:30:00,0.0,0.046666612,4.255415664,136.3615824,0.09366666666666668,-2.5031122159449346
2021-07-19 20:00:00,0.0,0.039966513,4.097264346,131.2937428,0.09333333333333334,-2.2660337129459123
2021-07-19 20:30:00,0.0,0.028289599,3.483198435,111.6164643,0.09333333333333334,-1.996904988997402
2021-07-19 21:00:00,0.0,0.038846874,2.911299115,93.29038231,0.09266666666666667,-1.7685875468344197
2021-07-19 21:30:00,0.0,0.03421378,2.215762546,71.00243803,0.09266666666666667,-1.61469107736492
2021-07-19 22:00:00,0.0,0.018216093,1.932881422,61.93772596,0.09233333333333334,-1.520370506907344
2021-07-19 22:30:00,0.0,0.016900827,1.358776446,43.54096541,0.09233333333333334,-1.4702108429761465
2021-07-19 23:00:00,0.0,0.016200622,1.416698457,45.39703255,0.09266666666666667,-1.4577043441847906
2021-07-19 23:30:00,0.0,0.01637997,1.067420881,34.20469631,0.09266666666666667,-1.464578676064512
2021-07-20 00:00:00,0.0,4.61e-05,0.863880462,27.68239722,0.09266666666666667,-1.4639728859061278
2021-07-20 00:30:00,0.0,4.52e-05,0.83437411,26.73688845,0.09266666666666667,-1.4513292435005092
2021-07-20 01:00:00,0.0,4.44e-05,0.745673728,23.89455169,0.09333333333333334,-1.4309622500279238
2021-07-20 01:30:00,0.0,4.35e-05,0.597230956,19.13781512,0.09333333333333334,-1.3968050563813228
2021-07-20 02:00:00,0.0,4.31e-05,0.597230956,19.13781512,0.09333333333333334,-1.3525086934334078
2021-07-20 02:30:00,0.0,4.31e-05,0.50779676,16.27196381,0.09333333333333334,-1.3151635894438016
2021-07-20 03:00:00,0.0,4.3e-05,0.358119049,11.47565458,0.09333333333333334,-1.2848767142536606
2021-07-20 03:30:00,0.0,4.24e-05,0.328089717,10.5133873,0.09333333333333334,-1.2478459135385211
2021-07-20 04:00:00,0.0,4.25e-05,0.298028943,9.550112486,0.09400000000000001,-1.203177056524998
2021-07-20 04:30:00,0.0,4.25e-05,0.26793665,8.585827667,0.09400000000000001,-1.1596966085858669
2021-07-20 05:00:00,0.0,4.21e-05,0.26793665,8.585827667,0.09366666666666668,-1.1152919832188584
2021-07-20 05:30:00,0.0,4.17e-05,0.147250735,4.718538649,0.09366666666666668,-1.0750941776113263
2021-07-20 06:00:00,0.0,4.16e-05,0.026054278,0.834889674,0.09400000000000001,-1.0500605146252309
2021-07-20 06:30:00,0.0,4.13e-05,0.056401532,1.807344503,0.09400000000000001,-1.034637863417458
2021-07-20 07:00:00,0.0,4.1e-05,0.116999681,3.749166454,0.09366666666666668,-1.014707091369048
2021-07-20 07:30:00,0.0,4.05e-05,0.207657197,6.654218096,0.09366666666666668,-1.0128386200832142
2021-07-20 08:00:00,0.0,4.09e-05,0.358119049,11.47565458,0.09366666666666668,-1.04808248621146
2021-07-20 08:30:00,0.0,4.19e-05,0.71604625,22.94516152,0.09366666666666668,-1.115198805442393
2021-07-20 09:00:00,0.0,0.002302751,1.418863144,45.46639829,0.09333333333333334,-1.2097932756557443
2021-07-20 09:30:00,0.0,0.002320196,2.020196572,64.73567403,0.09333333333333334,-1.3046440729782482
2021-07-20 10:00:00,0.0,0.014329739,2.442286552,78.26122878,0.09333333333333334,-1.38381602777946
2021-07-20 10:30:00,0.0,0.015911402,3.105319268,99.50761165,0.09333333333333334,-1.4561244431231528
2021-07-20 11:00:00,0.0,0.007602566,3.105319268,99.50761165,0.09333333333333334,-1.5259990605629905
2021-07-20 11:30:00,0.0,0.011574381,3.187165976,102.1303276,0.09333333333333334,-1.6057470485930376
2021-07-20 12:00:00,0.0,0.026606618,3.61992814,115.9978644,0.09233333333333334,-1.7022475010350562
2021-07-20 12:30:00,0.0,0.161166656,4.856291096,155.616182,0.09233333333333334,-1.828887561883755
2021-07-20 13:00:00,0.0,0.170178375,6.044458692,193.6901156,0.09200000000000001,-2.0679899696376256
2021-07-20 13:30:00,0.0,0.281145653,6.900579687,221.1238666,0.09200000000000001,-2.452519467141166
2021-07-20 14:00:00,0.0,0.336752259,6.755469675,216.4739258,0.09100000000000001,-2.8638917664951107
2021-07-20 14:30:00,0.0,0.327001864,6.340637861,203.1809535,0.09100000000000001,-3.14386665446103
2021-07-20 15:00:00,0.0,0.422691303,6.242224375,200.0273676,0.08933333333333333,-3.314802195649585
2021-07-20 15:30:00,0.0,0.293684103,5.645102394,180.8930445,0.08933333333333333,-3.463648243244173
2021-07-20 16:00:00,0.0,0.147861385,5.845424805,187.312225,0.08800000000000001,-3.5948169776724854
2021-07-20 16:30:00,0.0,0.3387824,5.895303274,188.9105428,0.08800000000000001,-3.6852735613418734
2021-07-20 17:00:00,0.0,0.2567192,6.266856908,200.8166986,0.08666666666666667,-3.7204925578402097
2021-07-20 17:30:00,0.0,0.251503836,5.845424805,187.312225,0.08666666666666667,-3.6919525874877097
2021-07-20 18:00:00,0.0,0.19280204,5.770456006,184.9099064,0.085,-3.620050795579088
2021-07-20 18:30:00,0.0,0.083204456,5.061807575,162.2018024,0.085,-3.4763119223565027
2021-07-20 19:00:00,0.0,0.00305201,4.231278971,135.5881403,0.08433333333333333,-3.2620131438918443
2021-07-20 19:30:00,0.0,5.87e-05,4.283858372,137.2730075,0.08433333333333333,-3.0595873110186984
2021-07-20 20:00:00,0.0,5.52e-05,3.727147289,119.4336211,0.084,-2.8564462075508112
2021-07-20 20:30:00,0.0,5.19e-05,3.753892283,120.2906443,0.084,-2.617617816160653
2021-07-20 21:00:00,0.0,0.019425598,2.830857246,90.71268334,0.08333333333333333,-2.376013996557525
2021-07-20 21:30:00,0.0,0.01675747,2.274176975,72.87428431,0.08333333333333333,-2.1663278856003005
2021-07-20 22:00:00,0.0,4.78e-05,1.706757181,54.69174539,0.08366666666666667,-2.0049672350711303
2021-07-20 22:30:00,0.0,0.015764682,1.244749932,39.88707186,0.08366666666666667,-1.9232274575258912
2021-07-20 23:00:00,0.0,4.65e-05,1.418863144,45.46639829,0.08366666666666667,-1.8980636319267832
2021-07-20 23:30:00,0.0,4.49e-05,1.069586145,34.27408057,0.08366666666666667,-1.872462849437443
2021-07-21 00:00:00,0.0,0.00932864,0.836539826,26.80628718,0.08433333333333333,-1.8325044058465163
2021-07-21 00:30:00,0.0,4.28e-05,0.688554338,22.06420396,0.08433333333333333,-1.782136541112241
2021-07-21 01:00:00,0.0,4.3e-05,0.629146898,20.16053737,0.08433333333333333,-1.736814766269487
2021-07-21 01:30:00,0.0,4.2e-05,0.658865923,21.11286111,0.08433333333333333,-1.688013478115158
2021-07-21 02:00:00,0.0,4.1e-05,0.420250351,13.46660523,0.08466666666666667,-1.6267383101273785
2021-07-21 02:30:00,0.0,4.08e-05,0.420250351,13.46660523,0.08466666666666667,-1.5701025094073418
2021-07-21 03:00:00,0.0,4.03e-05,0.330256599,10.58282338,0.08466666666666667,-1.5231937526804695
2021-07-21 03:30:00,0.0,3.98e-05,0.209824392,6.723664249,0.08466666666666667,-1.4883929944224767
2021-07-21 04:00:00,0.0,4.01e-05,0.330256599,10.58282338,0.085,-1.4625319702649189
2021-07-21 04:30:00,0.0,4.03e-05,0.300195902,9.619551041,0.085,-1.4200661097734266
2021-07-21 05:00:00,0.0,4e-05,0.149418094,4.787990023,0.085,-1.3524111955066098
2021-07-21 05:30:00,0.0,4.01e-05,0.270103687,8.655268725,0.085,-1.2757976385434322
2021-07-21 06:00:00,0.0,4.06e-05,0.058569142,1.876803945,0.085,-1.2107435807486824
2021-07-21 06:30:00,0.0,4.01e-05,-0.032569113,-1.043652648,0.085,-1.1730781948130684
2021-07-21 07:00:00,0.0,3.94e-05,0.209824392,6.723664249,0.08533333333333333,-1.146737774006534
2021-07-21 07:30:00,0.0,3.94e-05,0.450185744,14.4258623,0.08533333333333333,-1.1143858128612354
2021-07-21 08:00:00,0.0,3.91e-05,0.777436655,24.91237069,0.08566666666666667,-1.0902319212736828
2021-07-21 08:30:00,0.0,3.86e-05,0.954384687,30.58253679,0.08566666666666667,-1.0950517575635628
2021-07-21 09:00:00,0.0,4.02e-05,1.334101745,42.75028327,0.08566666666666667,-1.1389741042587382
2021-07-21 09:30:00,0.0,4.16e-05,2.528146708,81.01255267,0.08566666666666667,-1.2272899700841853
2021-07-21 10:00:00,0.0,4.42e-05,3.514487555,112.6191005,0.08566666666666667,-1.3577751328522984
2021-07-21 10:30:00,0.0,0.126456001,4.547558768,145.7230876,0.08566666666666667,-1.5446346194373313
2021-07-21 11:00:00,0.0,0.175050816,5.596985109,179.3511625,0.08566666666666667,-1.8272304258425855
2021-07-21 11:30:00,0.0,0.233752973,6.244393355,200.096871,0.08566666666666667,-2.21717126791793
2021-07-21 12:00:00,0.0,0.284753259,6.367362144,204.037313,0.08466666666666667,-2.6309284962615593
2021-07-21 12:30:00,0.0,0.254664271,6.416414195,205.6091489,0.08466666666666667,-2.94383489519241
2021-07-21 13:00:00,0.0,0.299274216,5.847592569,187.3816893,0.08333333333333333,-3.129886542022038
2021-07-21 13:30:00,0.0,0.197537402,5.822623085,186.5815611,0.08333333333333333,-3.232651320641387
2021-07-21 14:00:00,0.0,0.324570091,5.922380392,189.7782086,0.08233333333333333,-3.3053230713700965
2021-07-21 14:30:00,0.0,0.305596576,6.244393355,200.096871,0.08233333333333333,-3.34085801356153
2021-07-21 15:00:00,0.0,0.3856307,5.922380392,189.7782086,0.081,-3.344136085978257
2021-07-21 15:30:00,0.0,0.34047833,5.369683371,172.0674499,0.081,-3.382088923629626
2021-07-21 16:00:00,0.0,0.203937652,5.747593436,184.1772926,0.07966666666666666,-3.458998935898305
2021-07-21 16:30:00,0.0,0.356716067,5.72254302,183.3745709,0.07966666666666666,-3.496991160956425
2021-07-21 17:00:00,0.0,0.395033082,5.521404217,176.9292298,0.07833333333333332,-3.4759320254349535
2021-07-21 17:30:00,0.0,0.322317589,5.395022224,172.8794143,0.07833333333333332,-3.461253996254281
2021-07-21 18:00:00,0.0,0.295118758,5.420340202,173.6907098,0.077,-3.4997304784943672
2021-07-21 18:30:00,0.0,0.34858802,6.61185583,211.8719286,0.077,-3.5647989946494985
2021-07-21 19:00:00,0.0,0.322390003,4.884221914,156.511204,0.07566666666666667,-3.5353476794232974
2021-07-21 19:30:00,0.0,0.218807571,4.338511048,139.0243113,0.07566666666666667,-3.3974194248695286
2021-07-21 20:00:00,0.0,0.186659938,4.547558768,145.7230876,0.075,-3.2185135819464223
2021-07-21 20:30:00,0.0,0.143185301,4.180772251,133.9696906,0.075,-3.03356737964196
2021-07-21 21:00:00,0.0,0.133832649,3.162072339,101.326221,0.07433333333333333,-2.8712557221941224
2021-07-21 21:30:00,0.0,0.107625429,2.667115635,85.46570703,0.07433333333333333,-2.7461774679236735
2021-07-21 22:00:00,0.0,0.071103616,2.163731743,69.33515024,0.07466666666666667,-2.635079074792697
2021-07-21 22:30:00,0.0,0.078927082,1.908770755,61.16511786,0.07466666666666667,-2.513534480335418
2021-07-21 23:00:00,0.0,0.06668898,1.565330104,50.15982147,0.075,-2.397643098523869
2021-07-21 23:30:00,0.0,0.039471353,1.651569707,52.92330443,0.075,-2.318109536038498
2021-07-22 00:00:00,0.0,0.039314414,1.365270757,43.74907072,0.07566666666666667,-2.281975861105699
2021-07-22 00:30:00,0.0,0.030845712,0.956550163,30.65192785,0.07566666666666667,-2.3000337048454216
2021-07-22 01:00:00,0.0,0.030178546,1.015292893,32.53429428,0.076,-2.362538089162458
2021-07-22 01:30:00,0.0,0.033663102,0.838705537,26.87568578,0.076,-2.430649626804144
2021-07-22 02:00:00,0.0,0.032078199,0.601563413,19.27664542,0.07633333333333334,-2.492377853935109
2021-07-22 02:30:00,0.0,0.041572716,0.92713401,29.70930943,0.07633333333333334,-2.535461553290606
2021-07-22 03:00:00,0.0,0.030307604,0.541971776,17.3670764,0.077,-2.5189341806945467
2021-07-22 03:30:00,0.0,4.24e-05,0.302362855,9.688989418,0.077,-2.438746777679524
2021-07-22 04:00:00,0.0,0.070032245,0.541971776,17.3670764,0.077,-2.3490638794556364
2021-07-22 04:30:00,0.0,0.036476104,0.661032015,21.18227189,0.077,-2.277093006425019
2021-07-22 05:00:00,0.0,0.045247126,0.512129633,16.41080746,0.07766666666666666,-2.2154062536803005
2021-07-22 05:30:00,0.0,0.042014237,0.422417002,13.53603392,0.07766666666666666,-2.157373697533255
2021-07-22 06:00:00,0.0,0.025653945,0.121334558,3.888074326,0.078,-2.1085515254577927
2021-07-22 06:30:00,0.0,3.3e-05,0.302362855,9.688989418,0.078,-2.0729209368996333
2021-07-22 07:00:00,0.0,0.01318006,0.571783011,18.32235492,0.078,-2.051813473714489
2021-07-22 07:30:00,0.0,3.19e-05,0.956550163,30.65192785,0.078,-2.062522682428886
2021-07-22 08:00:00,0.0,3.27e-05,1.365270757,43.74907072,0.07833333333333332,-2.146983623460656
2021-07-22 08:30:00,0.0,3.28e-05,1.567494581,50.22918049,0.07833333333333332,-2.353720531434962
2021-07-22 09:00:00,0.0,3.45e-05,1.996168348,63.96570773,0.07866666666666666,-2.6548780238883873
2021-07-22 09:30:00,0.0,3.71e-05,3.027573852,97.01631846,0.07866666666666666,-2.923969142281408
2021-07-22 10:00:00,0.0,4.15e-05,4.393072985,140.7727073,0.07866666666666666,-3.1162389875902874
2021-07-22 10:30:00,0.0,0.25931346,4.860621912,155.7549597,0.07866666666666666,-3.283025167939125
2021-07-22 11:00:00,0.0,0.312258444,5.014889383,160.6983444,0.07766666666666666,-3.4178589294351394
2021-07-22 11:30:00,0.0,0.28728005,5.168382007,165.6168996,0.07766666666666666,-3.514290071203452
2021-07-22 12:00:00,0.0,0.35747653,5.573979089,178.6139519,0.07766666666666666,-3.595448244570489
